lng,lat,dom_turi,adres_tuman,dom_qavatlar_soni,kv_maydoni,kv_qavat,kv_xonalar_soni,maydon/xona,narxi
69.1961168,41.271386,past,Chilonzor,4,49.0,4,2,24.5,35000
69.2281531,41.3645355,past,Olmzor,3,91.0,3,3,30.333333333333332,85000
69.2701272,41.3112269,orta,Chilonzor,9,72.0,4,3,24.0,43000
69.223683,41.2855934,past,Chilonzor,4,30.0,4,1,30.0,26500
69.2058023,41.2798237,orta,Chilonzor,9,110.0,3,4,27.5,84000
69.1730881,41.2937955,past,Uchtepa,5,90.0,2,2,45.0,65000
69.167805,41.3345513,past,Shayhontohur,5,72.0,2,3,24.0,40000
69.3228615,41.3146381,orta,Yashnobod,9,70.0,5,2,35.0,50000
69.1789807,41.2867929,past,Uchtepa,5,86.0,2,4,21.5,66000
69.1789807,41.2867929,orta,Uchtepa,9,72.0,1,3,24.0,48000
69.1789807,41.2867929,past,Uchtepa,5,90.0,3,4,22.5,48000
69.1789807,41.2867929,orta,Uchtepa,9,84.0,6,3,28.0,53500
69.1804708,41.259418,orta,Chilonzor,9,58.0,8,2,29.0,33500
69.2177163,41.2788539,past,Chilonzor,5,54.0,2,2,27.0,43000
69.2290098,41.2885649,orta,Chilonzor,12,65.0,5,2,32.5,42500
69.2411909,41.3102239,orta,Chilonzor,9,63.0,5,2,31.5,66000
69.1737654,41.2924208,past,Uchtepa,4,32.0,4,1,32.0,23000
69.200587,41.274633,past,Chilonzor,4,39.0,4,1,39.0,26000
69.2254764,41.2638329,past,Yakkasaroy,5,51.0,1,2,25.5,60000
69.2665263,41.2834892,orta,Shayhontohur,9,95.0,6,3,31.666666666666668,78000
69.2505036,41.3242925,orta,Shayhontohur,9,48.0,8,2,24.0,69000
69.1619116,41.2942023,past,Uchtepa,5,85.0,5,4,21.25,45000
69.1670599,41.2797359,past,Uchtepa,5,62.0,1,2,31.0,53000
69.3419071,41.2922516,past,Yashnobod,4,50.0,2,2,25.0,28500
69.1819609,41.2657122,orta,Chilonzor,9,43.0,3,2,21.5,22000
69.2837907,41.2981824,orta,Mirobod,9,70.0,4,2,35.0,55000
69.2792998,41.3028425,orta,Mirobod,9,110.0,5,3,36.666666666666664,105000
69.2769129,41.2910722,orta,Mirobod,8,114.0,1,3,38.0,77995
69.2792998,41.3028425,orta,Mirobod,9,70.0,8,2,35.0,52000
69.2917471,41.2866048,past,Mirobod,5,97.0,3,4,24.25,53972
69.2183644,41.3327788,orta,Shayhontohur,7,165.0,4,4,41.25,140000
69.3078679,41.3080076,past,Yashnobod,4,50.0,4,2,25.0,42000
69.3548004,41.3606566,past,Mirzo Ulugbek,4,46.0,4,2,23.0,30500
69.2499956,41.2110233,past,Sergeli,2,24.0,2,1,24.0,15500
69.3473509,41.3292204,past,Mirzo Ulugbek,4,33.0,2,1,33.0,24000
69.2232092,41.3239567,past,Mirzo Ulugbek,5,58.0,4,2,29.0,31500
69.2803036,41.3298867,orta,Yunusobod,9,135.0,1,5,27.0,85000
69.1931366,41.3621443,past,Olmzor,4,40.52,4,1,40.52,23000
69.2665263,41.2834892,past,Shayhontohur,5,185.0,2,5,37.0,135000
69.3108478,41.2508242,past,Mirobod,4,48.0,1,2,24.0,32000
69.3726789,41.3375577,orta,Mirzo Ulugbek,9,65.0,1,2,32.5,38000
69.2665263,41.2834892,orta,Shayhontohur,7,102.0,2,3,34.0,75000
69.1700401,41.3451812,orta,Shayhontohur,7,123.0,5,4,30.75,89000
69.3228615,41.3146381,orta,Yashnobod,8,140.0,3,5,28.0,98000
69.2303882,41.3187089,orta,Shayhontohur,7,96.0,7,3,32.0,68000
69.3419071,41.2922516,orta,Yashnobod,6,60.0,2,2,30.0,27000
69.2303882,41.3187089,orta,Shayhontohur,7,140.0,4,4,35.0,120000
69.283656,41.3019672,orta,Mirobod,10,120.0,5,3,40.0,175000
69.162198,41.260048,orta,Chilonzor,12,100.0,1,4,25.0,45000
69.2773236,41.3245206,past,Yunusobod,4,70.0,2,3,23.333333333333332,70000
69.275878,41.296644,past,Mirobod,4,75.0,4,3,25.0,70000
69.2638823,41.3051824,orta,Mirobod,9,55.0,2,1,55.0,62000
69.3159192,41.3123276,orta,Yashnobod,9,135.0,3,5,27.0,88000
69.2730715,41.2983828,orta,Mirobod,9,73.0,2,3,24.333333333333332,79000
69.2739904,41.3270969,orta,Yunusobod,11,175.0,9,4,43.75,280000
69.2708313,41.3131267,orta,Yunusobod,8,172.0,7,4,43.0,150000
69.3456065,41.2984421,orta,Mirzo Ulugbek,9,192.0,8,7,27.428571428571427,155000
69.303611,41.322142,past,Mirzo Ulugbek,4,58.0,4,2,29.0,52000
69.2052901,41.2701928,past,Shayhontohur,3,75.0,2,2,37.5,87000
69.3013967,41.3200874,past,Mirzo Ulugbek,5,160.0,3,5,32.0,175000
69.3013967,41.3200874,past,Mirzo Ulugbek,5,115.0,5,4,28.75,93000
69.2773236,41.3197131,orta,Yunusobod,9,130.0,8,5,26.0,120000
69.2512486,41.2697288,orta,Yakkasaroy,9,115.0,8,5,23.0,65000
69.2769129,41.2910722,past,Mirobod,5,100.0,3,3,33.333333333333336,105000
69.275364,41.295316,orta,Mirobod,9,115.0,6,5,23.0,98000
69.2769129,41.2910722,orta,Mirobod,9,110.0,8,4,27.5,93000
69.2769129,41.2910722,balan,Mirobod,16,120.0,10,4,30.0,125000
69.2680561,41.3035042,orta,Mirobod,9,180.0,3,4,45.0,225000
69.275364,41.295316,orta,Mirobod,12,88.0,5,2,44.0,95000
69.2527386,41.3289182,past,Shayhontohur,4,210.0,2,5,42.0,140000
69.2680561,41.3035042,orta,Mirobod,9,225.0,8,5,45.0,130000
69.2826522,41.3078817,orta,Mirzo Ulugbek,6,83.0,2,3,27.666666666666668,41500
69.2708495,41.294871,past,Bektemir,4,75.0,4,3,25.0,34000
69.3139155,41.2671043,orta,Yashnobod,9,60.0,1,2,30.0,32500
69.2773236,41.3197131,orta,Yunusobod,9,65.0,6,2,32.5,50996
69.2552666,41.2818558,past,Yakkasaroy,5,54.0,3,3,18.0,63000
69.293391,41.314662,past,Mirzo Ulugbek,5,112.0,1,3,37.333333333333336,68000
69.3726789,41.3375577,past,Mirzo Ulugbek,5,95.0,3,4,23.75,64000
69.3473509,41.3292204,orta,Mirzo Ulugbek,9,65.0,4,2,32.5,35999
69.3139155,41.2671043,past,Yashnobod,4,52.0,4,2,26.0,26500
69.3585936,41.3550649,orta,Mirzo Ulugbek,7,49.5,7,1,49.5,24749
69.2844476,41.2962915,past,Mirobod,5,115.0,5,3,38.333333333333336,65000
69.2837907,41.2981824,orta,Mirobod,9,65.0,4,2,32.5,80000
69.3585936,41.3550649,orta,Mirzo Ulugbek,7,48.0,7,1,48.0,24000
69.3585936,41.3550649,orta,Mirzo Ulugbek,7,31.3,7,1,31.3,16000
69.3585936,41.3550649,orta,Mirzo Ulugbek,7,46.3,7,1,46.3,23000
69.2207029,41.220067,orta,Sergeli,7,57.0,3,3,19.0,43000
69.1804708,41.259418,orta,Chilonzor,9,72.0,1,3,24.0,68000
69.3585936,41.3550649,orta,Mirzo Ulugbek,7,60.5,7,2,30.25,30000
69.3696992,41.3802576,orta,Yunusobod,10,24.0,7,1,24.0,13680
69.3696992,41.3802576,orta,Yunusobod,10,34.0,7,2,17.0,19380
69.1849411,41.2710841,past,Chilonzor,4,65.0,1,3,21.666666666666668,57000
69.2386868,41.186375,past,Sergeli,4,188.0,3,5,37.6,70000
69.1978864,41.2414368,orta,Sergeli,6,37.6,1,1,37.6,28000
69.3726789,41.3375577,past,Mirzo Ulugbek,5,75.0,1,3,25.0,60000
69.3577802,41.2987036,orta,Yashnobod,9,36.0,1,1,36.0,21989
69.2824454,41.3365221,zamonaviy,Shayhontohur,20,94.0,19,3,31.333333333333332,182000
69.2785087,41.2991561,orta,Mirobod,7,180.0,4,4,45.0,225000
69.2628833,41.3377896,past,Mirzo Ulugbek,4,26.0,4,1,26.0,18500
69.3473509,41.3292204,past,Mirzo Ulugbek,4,90.0,4,4,22.5,57000
69.3312541,41.3105015,past,Yashnobod,5,119.0,1,3,39.666666666666664,95000
69.2472209,41.2880568,past,Yakkasaroy,4,42.0,4,2,21.0,35000
69.3235123,41.286283,orta,Yashnobod,9,42.0,4,1,42.0,37000
69.2087824,41.3668928,past,Olmzor,4,58.0,2,2,29.0,39500
69.2773236,41.3197131,past,Yunusobod,5,70.0,1,3,23.333333333333332,20000
69.1804708,41.259418,orta,Chilonzor,9,100.0,6,4,25.0,70000
69.1804708,41.259418,past,Chilonzor,4,50.0,4,2,25.0,31000
69.2691287,41.3716355,past,Yunusobod,4,50.0,1,2,25.0,33000
69.3235123,41.286283,past,Yashnobod,4,66.0,3,3,22.0,39500
69.279218,41.3029081,orta,Mirobod,9,64.75,9,2,32.375,48000
69.223683,41.2807837,orta,Olmzor,9,72.0,7,3,24.0,35500
69.2931935,41.3142351,orta,Mirzo Ulugbek,9,94.0,7,4,23.5,125000
69.2094809,41.3597078,orta,Olmzor,9,59.0,6,3,19.666666666666668,33500
69.2601886,41.3267124,past,Shayhontohur,4,48.0,4,2,24.0,40000
69.3585936,41.3550649,past,Mirzo Ulugbek,4,48.0,1,2,24.0,32000
69.2281531,41.210633,orta,Sergeli,9,99.5,8,4,24.875,50000
69.2996732,41.3587493,past,Yunusobod,5,90.0,4,4,22.5,57000
69.2785087,41.2991561,past,Mirobod,4,100.0,3,4,25.0,128000
69.182706,41.2953086,orta,Uchtepa,9,72.0,7,3,24.0,52000
69.2730715,41.2983828,past,Mirobod,4,82.0,4,4,20.5,63000
69.1839655,41.2902787,past,Uchtepa,4,96.0,3,3,32.0,62000
69.1839655,41.2902787,past,Uchtepa,4,52.0,4,2,26.0,35000
69.1909015,41.2770171,past,Uchtepa,4,76.0,2,4,19.0,51500
69.3049768,41.2799769,past,Mirobod,4,80.0,4,3,26.666666666666668,75000
69.2087824,41.2948119,past,Chilonzor,4,47.0,3,2,23.5,41000
69.2087824,41.2948119,past,Chilonzor,4,30.0,3,1,30.0,24000
69.1804708,41.259418,past,Chilonzor,5,70.0,1,3,23.333333333333332,47000
69.2840285,41.3804352,past,Yunusobod,5,78.0,1,3,26.0,55000
69.2922234,41.3104865,past,Mirzo Ulugbek,4,95.0,4,4,23.75,95000
69.2769129,41.2910722,balan,Mirobod,16,96.0,12,4,24.0,85000
69.3419071,41.2922516,past,Yashnobod,5,58.0,5,2,29.0,29500
69.2251673,41.2202309,orta,Sergeli,9,105.0,7,4,26.25,42000
69.1804708,41.259418,past,Chilonzor,4,42.0,4,1,42.0,25000
69.2769744,41.3181639,orta,Yunusobod,8,180.0,5,5,36.0,280000
69.2117625,41.2857552,past,Chilonzor,5,50.0,3,2,25.0,34000
69.1804708,41.259418,past,Chilonzor,5,50.0,1,2,25.0,35500
69.1804708,41.259418,orta,Chilonzor,9,42.0,3,1,42.0,26500
69.1804708,41.259418,past,Chilonzor,4,38.0,3,1,38.0,24500
69.2798373,41.3753451,past,Yunusobod,5,45.0,5,1,45.0,24000
69.2058023,41.2798237,past,Chilonzor,4,92.0,2,4,23.0,115000
69.2817165,41.2895883,orta,Mirobod,9,90.0,7,3,30.0,82000
69.2922234,41.3777696,orta,Yunusobod,9,107.0,8,5,21.4,58000
69.3434849,41.2896055,orta,Yashnobod,9,54.15,2,2,27.075,34000
69.3235123,41.286283,orta,Yashnobod,9,93.0,2,3,31.0,82000
69.3228615,41.3146381,orta,Mirzo Ulugbek,9,65.0,5,2,32.5,41000
69.3935368,41.3582753,past,Mirzo Ulugbek,4,48.0,1,2,24.0,34500
69.266246,41.2845992,balan,Yakkasaroy,16,43.0,5,1,43.0,37000
69.1926482,41.3595375,past,Olmzor,4,130.0,4,4,32.5,88000
69.3548004,41.3606566,past,Mirzo Ulugbek,4,50.0,1,2,25.0,38000
69.223683,41.2855934,past,Chilonzor,4,32.0,3,1,32.0,30500
69.2505036,41.3242925,past,Shayhontohur,4,80.0,3,3,26.666666666666668,60000
69.2027548,41.2828663,orta,Chilonzor,9,60.89,7,3,20.296666666666667,41000
69.2773236,41.3245206,past,Yunusobod,4,60.0,2,2,30.0,58499
69.2675864,41.3093806,past,Mirobod,4,84.0,3,3,28.0,90000
69.2773236,41.3245206,past,Yunusobod,4,70.0,4,3,23.333333333333332,63000
69.2937133,41.2758912,past,Yakkasaroy,4,110.0,1,4,27.5,154998
69.2803036,41.3298867,past,Yunusobod,4,96.0,4,4,24.0,60000
69.2844444,41.3188889,past,Yunusobod,4,60.0,2,2,30.0,75000
69.2773236,41.3245206,past,Yunusobod,4,42.0,1,1,42.0,47000
69.3159192,41.3123276,orta,Yashnobod,9,50.0,2,1,50.0,45000
69.2773236,41.3245206,past,Yunusobod,4,42.0,4,1,42.0,43000
69.293694,41.369675,past,Yunusobod,4,55.0,1,2,27.5,43000
69.260746,41.3050864,past,Yakkasaroy,3,53.0,2,2,26.5,45000
69.2803036,41.3298867,orta,Yunusobod,9,65.0,6,2,32.5,60000
69.3081129,41.2652378,past,Yunusobod,4,72.0,1,3,24.0,50000
69.2803036,41.3298867,past,Yunusobod,4,70.0,2,3,23.333333333333332,60000
69.2773236,41.3245206,past,Yunusobod,4,96.0,4,4,24.0,80000
69.2928295,41.3356091,past,Yunusobod,5,63.0,2,3,21.0,73000
69.3013967,41.3200874,orta,Mirzo Ulugbek,9,74.0,7,3,24.666666666666668,62000
69.3085324,41.3444467,orta,Yunusobod,9,110.0,8,5,22.0,61998
69.279218,41.3029081,orta,Mirobod,9,65.0,3,2,32.5,54998
69.3085324,41.3444467,orta,Yunusobod,9,110.0,7,5,22.0,72999
69.2505036,41.3242925,past,Shayhontohur,4,58.0,2,2,29.0,47500
69.2527386,41.3289182,past,Shayhontohur,4,72.0,4,2,36.0,42000
69.2631768,41.2854202,past,Yakkasaroy,4,75.0,3,3,25.0,75000
69.2697337,41.3209185,past,Mirobod,5,34.0,2,1,34.0,36500
69.2675864,41.3093806,past,Mirobod,4,80.0,3,3,26.666666666666668,90000
69.2033584,41.2758017,orta,Chilonzor,9,73.0,4,3,24.333333333333332,53000
69.2773236,41.3245206,orta,Yunusobod,9,115.0,5,3,38.333333333333336,105000
69.2505036,41.3242925,orta,Shayhontohur,9,73.0,5,3,24.333333333333332,51000
69.2505036,41.3242925,past,Shayhontohur,4,94.0,4,3,31.333333333333332,72500
69.2505036,41.3242925,orta,Shayhontohur,9,73.0,6,3,24.333333333333332,60000
69.2475235,41.3333453,orta,Olmzor,9,73.0,6,3,24.333333333333332,53000
69.2785087,41.2991561,orta,Yakkasaroy,8,160.0,5,4,40.0,160000
69.2191177,41.3320029,orta,Shayhontohur,9,65.0,8,3,21.666666666666668,55000
69.2825385,41.269586,past,Sergeli,4,115.0,1,5,23.0,82000
69.264801,41.329792,past,Shayhontohur,4,100.0,4,3,33.333333333333336,85000
69.1952565,41.3268984,orta,Shayhontohur,9,78.0,8,4,19.5,50000
69.2087824,41.3620902,past,Olmzor,4,38.0,4,1,38.0,18000
69.3049768,41.2799769,past,Mirobod,4,100.0,3,4,25.0,88000
69.2696327,41.3105263,orta,Mirobod,9,100.0,5,3,33.333333333333336,115000
69.2585422,41.2843902,orta,Yakkasaroy,7,160.0,2,4,40.0,195000
69.286357,41.2983743,orta,Mirobod,8,38.0,8,2,19.0,60000
69.3048756,41.3275712,past,Mirzo Ulugbek,5,70.0,4,3,23.333333333333332,47000
69.3234929,41.31512,orta,Mirzo Ulugbek,9,72.0,6,3,24.0,56000
69.2985928,41.3196336,past,Mirzo Ulugbek,4,130.0,2,4,32.5,130000
69.228478,41.270004,past,Yakkasaroy,4,30.0,3,1,30.0,26500
69.2585422,41.2843902,orta,Yakkasaroy,10,105.0,4,3,35.0,145000
69.2898134,41.3052221,orta,Yashnobod,8,144.0,8,4,36.0,185000
69.2660649,41.3701094,orta,Yashnobod,9,57.0,6,2,28.5,37000
69.266136,41.30566,orta,Yakkasaroy,12,100.0,5,3,33.333333333333336,85000
69.2771853,41.374408,past,Yunusobod,5,92.0,5,4,23.0,40500
69.1789807,41.2867929,past,Chilonzor,5,68.0,2,3,22.666666666666668,44000
69.2049339,41.369849,past,Olmzor,5,56.0,1,2,28.0,32500
69.2058023,41.2798237,past,Chilonzor,4,82.0,3,3,27.333333333333332,70000
69.2773236,41.3197131,orta,Yunusobod,9,63.0,9,2,31.5,43000
69.2691667,41.3086111,orta,Mirobod,8,65.0,8,2,32.5,90000
69.3139155,41.2671043,past,Yashnobod,4,51.0,4,2,25.5,26500
69.2278644,41.2062435,orta,Sergeli,7,45.0,4,2,22.5,30000
69.2347072,41.3305443,orta,Olmzor,7,130.0,1,4,32.5,129999
69.2281531,41.210633,orta,Sergeli,7,58.0,1,3,19.333333333333332,44000
69.3419071,41.2922516,past,Yashnobod,5,70.0,3,3,23.333333333333332,43000
69.2981832,41.3692799,past,Yunusobod,4,93.0,3,4,23.25,55000
69.2281531,41.3645355,past,Olmzor,3,91.0,3,3,30.333333333333332,85000
69.1785536,41.3531468,past,Olmzor,5,76.0,5,3,25.333333333333332,39500
69.2981832,41.3692799,past,Yunusobod,4,54.0,3,2,27.0,40000
69.2773236,41.3245206,past,Yunusobod,4,75.0,1,3,25.0,80000
69.2892434,41.3171406,past,Mirzo Ulugbek,4,75.0,3,3,25.0,90000
69.1804708,41.259418,past,Chilonzor,4,70.0,4,3,23.333333333333332,37500
69.2117625,41.2857552,past,Chilonzor,5,50.0,2,2,25.0,37500
69.2058023,41.2798237,past,Chilonzor,4,50.0,2,2,25.0,34500
69.1804708,41.259418,past,Chilonzor,4,50.0,4,2,25.0,34000
69.1968618,41.2829494,past,Chilonzor,4,50.0,4,2,25.0,30500
69.2117625,41.2857552,past,Chilonzor,5,50.0,2,2,25.0,36500
69.1804708,41.259418,past,Chilonzor,4,40.0,2,1,40.0,29500
69.2117625,41.2857552,past,Chilonzor,5,32.0,4,1,32.0,24500
69.2117625,41.2857552,past,Chilonzor,4,32.0,2,1,32.0,28500
69.1804708,41.259418,past,Chilonzor,5,32.0,3,1,32.0,24500
69.2288981,41.2847707,past,Chilonzor,4,33.0,4,1,33.0,26000
69.182706,41.2953086,past,Uchtepa,5,39.38,5,1,39.38,27950
69.1959189,41.2573956,orta,Chilonzor,9,80.0,2,3,26.666666666666668,59000
69.3585936,41.3550649,past,Mirzo Ulugbek,4,73.0,1,3,24.333333333333332,35192
69.1789807,41.2867929,past,Uchtepa,4,30.0,1,1,30.0,29400
69.2832772,41.3168156,past,Yunusobod,4,70.0,2,3,23.333333333333332,48000
69.3696992,41.3802576,past,Yunusobod,5,55.0,2,2,27.5,33500
69.2177228,41.3589705,orta,Olmzor,9,100.0,2,4,25.0,53000
69.2245267,41.2759136,past,Chilonzor,4,44.0,3,2,22.0,33000
69.3585936,41.3550649,past,Mirzo Ulugbek,4,110.0,2,5,22.0,85000
69.2087824,41.2948119,past,Chilonzor,4,50.0,2,2,25.0,30500
69.2177228,41.3589705,orta,Olmzor,9,60.0,2,2,30.0,36000
69.2177228,41.3589705,orta,Olmzor,9,40.0,2,1,40.0,26000
69.2910424,41.3137673,past,Mirzo Ulugbek,4,80.0,2,3,26.666666666666668,140000
69.275364,41.295316,orta,Mirobod,9,115.0,4,5,23.0,98000
69.24811,41.3272955,orta,Shayhontohur,9,92.0,2,2,46.0,50000
69.2358398,41.3253322,past,Shayhontohur,3,341.0,2,6,56.833333333333336,250000
69.2840285,41.3804352,orta,Yunusobod,9,115.0,7,4,28.75,68000
69.3312541,41.3105015,orta,Yashnobod,9,78.0,2,3,26.0,75000
69.2060044,41.2858241,orta,Chilonzor,9,91.0,9,4,22.75,72000
69.2363483,41.363075,past,Olmzor,4,70.0,4,3,23.333333333333332,37000
69.1737654,41.2924208,past,Uchtepa,4,30.0,1,1,30.0,29500
69.1916465,41.2729489,past,Chilonzor,4,50.0,2,2,25.0,37500
69.1700401,41.3451812,orta,Shayhontohur,9,100.0,7,5,20.0,48000
69.3434849,41.2896055,orta,Yashnobod,9,61.0,8,2,30.5,34000
69.1700401,41.3451812,past,Shayhontohur,5,77.0,5,3,25.666666666666668,45000
69.2223058,41.2829686,past,Chilonzor,4,30.0,2,1,30.0,27000
69.2222748,41.2830467,past,Chilonzor,4,30.0,4,1,30.0,25500
69.2245267,41.2759136,past,Chilonzor,4,30.0,1,1,30.0,25200
69.2222748,41.2830467,past,Chilonzor,4,30.0,3,1,30.0,22700
69.2953473,41.2759614,orta,Mirobod,9,71.0,2,3,23.666666666666668,47000
69.2601886,41.3267124,past,Shayhontohur,4,55.0,4,2,27.5,40000
69.2665263,41.2834892,orta,Shayhontohur,9,68.41,4,3,22.80333333333333,56000
69.2730715,41.2983828,orta,Mirobod,8,65.0,8,2,32.5,90000
69.2711001,41.2784172,orta,Yakkasaroy,8,48.0,6,1,48.0,57000
69.3473509,41.3292204,past,Mirzo Ulugbek,4,20.0,1,1,20.0,17500
69.276825,41.2963881,orta,Mirobod,9,75.0,6,3,25.0,85000
69.307123,41.2459142,orta,Mirobod,9,68.0,3,2,34.0,33000
69.1880751,41.2881302,past,Chilonzor,5,44.0,5,2,22.0,35000
69.2785087,41.2991561,past,Mirobod,4,93.6,4,4,23.4,92500
69.223683,41.2807837,past,Chilonzor,5,109.0,3,5,21.8,80000
69.1909015,41.2962523,past,Uchtepa,4,92.0,4,3,30.666666666666668,44000
69.1909015,41.2962523,past,Uchtepa,4,67.0,3,3,22.333333333333332,42000
69.182706,41.2953086,past,Uchtepa,5,68.0,2,3,22.666666666666668,46000
69.2552666,41.2818558,balan,Yakkasaroy,16,43.0,12,1,43.0,33500
69.2415634,41.2673079,past,Yakkasaroy,5,52.0,5,2,26.0,36200
69.2582738,41.2892951,orta,Yakkasaroy,9,63.0,1,2,31.5,43000
69.1909015,41.2962523,past,Uchtepa,4,54.0,3,2,27.0,31000
69.1839655,41.2902787,past,Uchtepa,4,96.0,4,4,24.0,73000
69.1839655,41.2902787,past,Uchtepa,5,80.0,5,4,20.0,47000
69.1839655,41.2902787,past,Uchtepa,5,76.0,1,4,19.0,120000
69.1839655,41.2902787,past,Uchtepa,5,70.0,4,3,23.333333333333332,47000
69.275364,41.295316,orta,Mirobod,8,135.0,3,3,45.0,88000
69.1839655,41.2902787,past,Uchtepa,5,54.0,1,2,27.0,52000
69.1839655,41.2902787,past,Uchtepa,5,120.0,3,5,24.0,120000
69.1879213,41.281265,orta,Uchtepa,9,86.0,6,4,21.5,68500
69.182706,41.2953086,orta,Uchtepa,9,72.0,7,3,24.0,58000
69.200587,41.274633,past,Chilonzor,4,47.0,2,2,23.5,32000
69.1879213,41.281265,past,Uchtepa,4,98.0,3,3,32.666666666666664,66000
69.200587,41.274633,orta,Chilonzor,9,58.0,3,2,29.0,40500
69.1804708,41.259418,past,Chilonzor,5,60.0,3,2,30.0,33500
69.1804708,41.259418,past,Chilonzor,5,60.0,3,2,30.0,35500
69.2058023,41.2798237,past,Chilonzor,5,50.0,4,2,25.0,33500
69.1804708,41.259418,past,Chilonzor,5,50.0,2,2,25.0,34000
69.1804708,41.259418,past,Chilonzor,4,36.0,2,1,36.0,26500
69.2290098,41.2885649,past,Chilonzor,5,32.0,3,1,32.0,25500
69.1879213,41.281265,past,Uchtepa,4,65.0,4,3,21.666666666666668,43000
69.200587,41.274633,past,Chilonzor,5,70.0,5,3,23.333333333333332,40000
69.1909015,41.2770171,past,Uchtepa,4,46.0,1,2,23.0,38500
69.1909015,41.2770171,past,Uchtepa,4,50.0,4,2,25.0,32000
69.1961168,41.271386,past,Chilonzor,4,50.0,1,2,25.0,43500
69.1961168,41.271386,past,Chilonzor,4,70.0,2,2,35.0,68000
69.1961168,41.271386,past,Chilonzor,4,46.0,4,2,23.0,35000
69.1968618,41.2829494,past,Chilonzor,4,34.0,2,1,34.0,30500
69.1916465,41.2729489,past,Uchtepa,4,56.0,3,2,28.0,37000
69.1760005,41.2814223,past,Uchtepa,5,46.0,1,2,23.0,28500
69.2303882,41.3187089,orta,Shayhontohur,9,46.0,9,2,23.0,37000
69.2058023,41.2798237,past,Chilonzor,4,71.0,2,3,23.666666666666668,43000
69.298313,41.324301,past,Mirzo Ulugbek,5,54.0,5,2,27.0,50000
69.1916465,41.2729489,past,Chilonzor,4,47.0,4,2,23.5,35000
69.1804708,41.259418,past,Chilonzor,5,104.0,2,5,20.8,63000
69.1849411,41.2710841,past,Chilonzor,5,42.0,2,1,42.0,31000
69.1849411,41.2710841,orta,Chilonzor,9,62.0,8,2,31.0,37000
69.2785087,41.2991561,orta,Mirobod,9,116.0,9,4,29.0,75000
69.2254764,41.2638329,orta,Yakkasaroy,9,92.0,6,4,23.0,120000
69.1849411,41.2710841,orta,Chilonzor,9,100.0,2,3,33.333333333333336,73000
69.2415634,41.2673079,past,Yakkasaroy,5,58.0,5,2,29.0,46000
69.1849411,41.2710841,past,Chilonzor,4,65.0,4,3,21.666666666666668,53000
69.1849411,41.2710841,past,Chilonzor,4,56.0,1,3,18.666666666666668,41000
69.2058023,41.2894422,past,Chilonzor,4,49.0,1,2,24.5,37000
69.1819609,41.2657122,past,Chilonzor,4,50.0,1,2,25.0,34000
69.1804708,41.259418,orta,Chilonzor,9,59.0,5,2,29.5,36000
69.1819609,41.2657122,orta,Chilonzor,9,64.0,6,3,21.333333333333332,25000
69.1819609,41.2657122,past,Chilonzor,4,67.0,1,3,22.333333333333332,48000
69.1819609,41.2657122,past,Chilonzor,5,80.0,3,4,20.0,74000
69.2152083,41.2773103,past,Chilonzor,4,116.0,4,4,29.0,120000
69.1959189,41.2573956,orta,Chilonzor,9,110.0,4,3,36.666666666666664,70000
69.3389519,41.3392308,past,Mirzo Ulugbek,5,27.0,5,1,27.0,23000
69.2743143,41.2846588,orta,Mirobod,9,90.0,1,3,30.0,85000
69.2087824,41.2948119,past,Chilonzor,4,50.0,2,2,25.0,30500
69.2922234,41.3777696,orta,Yunusobod,9,80.0,7,3,26.666666666666668,49500
69.2773236,41.3653679,orta,Yunusobod,9,71.0,5,3,23.666666666666668,68000
69.1879213,41.281265,past,Uchtepa,4,67.0,4,3,22.333333333333332,34900
69.324458,41.3317732,past,Mirzo Ulugbek,4,66.0,3,3,22.0,56000
69.2058023,41.2894422,past,Chilonzor,4,30.0,4,1,30.0,27000
69.1737654,41.2924208,past,Uchtepa,5,33.0,2,1,33.0,23000
69.2087824,41.2948119,past,Chilonzor,4,55.0,1,2,27.5,47300
69.2087824,41.2948119,past,Chilonzor,4,46.0,3,2,23.0,34000
69.2087824,41.2948119,past,Chilonzor,4,48.0,1,2,24.0,40000
69.3734238,41.3322873,orta,Mirzo Ulugbek,9,87.0,8,4,21.75,40500
69.2117625,41.2857552,past,Chilonzor,4,54.0,1,2,27.0,43000
69.1692951,41.2879715,past,Uchtepa,4,65.0,4,3,21.666666666666668,42800
69.2117625,41.2857552,past,Chilonzor,5,110.0,1,5,22.0,160000
69.2177228,41.2916859,past,Chilonzor,4,68.0,4,3,22.666666666666668,48500
69.2177228,41.2916859,past,Chilonzor,4,68.0,1,3,22.666666666666668,58500
69.1789807,41.2867929,past,Uchtepa,5,38.0,5,1,38.0,23000
69.1789807,41.2867929,past,Uchtepa,5,66.0,3,3,22.0,53000
69.1789807,41.2867929,past,Uchtepa,5,72.0,5,3,24.0,43000
69.1760005,41.2814223,past,Uchtepa,5,60.0,5,3,20.0,33500
69.2601933,41.2911414,past,Yakkasaroy,5,62.0,3,2,31.0,39000
69.3548004,41.3606566,past,Mirzo Ulugbek,4,70.0,3,3,23.333333333333332,47000
69.1670599,41.2797359,past,Uchtepa,5,52.0,3,2,26.0,35000
69.2177228,41.2916859,past,Chilonzor,4,30.0,2,1,30.0,25500
69.2177228,41.2916859,past,Chilonzor,4,78.0,4,4,19.5,55500
